repo_id;label;url;new_message1;Decision;Rationale;predicted_decision;predicted_rationale
4;0;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Don't summarize the request and response  <method_name>  ( <pr_link> )  <enter> Just pass the <iden> and <iden> objects in directly. ;1;1;1;1
4;2;https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b;Fix a race in  <method_name>  ( <pr_link> )  <enter> We were assuming on a client failure the server wouldn't have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness. ;0;1;1;1
4;0;https://github.com/square/okhttp/commit/87b86a53c4a5c591b8e1c5ec94b4d81edece00a8;Add <iden> config to README ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/69cabb714e2a9972a69be991e660bae99b356824;Improve some Markdown ;1;1;1;1
2;0;https://github.com/apache/dubbo/commit/0bd3a97bdb61bd083d7310108a16ae12288283e9;unit test for metadata ;1;1;0;1
2;2;https://github.com/apache/dubbo/commit/543a52abc0a86efad59f0f97f32de282321a4ab5; <file_name>  ( <pr_link> )  <enter> fixes <issue_link> ,  <issue_link> ,  <issue_link> ;0;1;1;1
2;2;https://github.com/apache/dubbo/commit/c14605e15600e6817e12db07826ca896420f65d3;bugfix follow <pr_link> ( <pr_link> ) ;0;1;1;0
2;0;https://github.com/apache/dubbo/commit/5caa422add46efa9b6de8c0e763e1ccecbcbfacd;just for modify comments and imports ( <pr_link> ) ;1;1;1;1
2;0;https://github.com/apache/dubbo/commit/e5fe041812285869d5ab73516dd424338473bcf2;remove tomcat-embed-logging-juli ( <pr_link> )  <enter> fixes <issue_link> ;1;1;1;1
2;0;https://github.com/apache/dubbo/commit/2497dcf1924335071d2e0f2339fa8ab4a3c34b71;make metadata key contain : when version and group is empty ( <pr_link> ) ;1;1;0;1
2;2;https://github.com/apache/dubbo/commit/18773aa4d0925693839be7f53c0eee27697ebc1d;fix qos configuration cannot work after added 'qos-enable' style support ( <pr_link> ) <enter>  fixes <issue_link> ;0;1;1;1
2;3;https://github.com/apache/dubbo/commit/5a9406c66d0ae1aabc1a83c1821f070ec823aa8b;modify metadata store from sync to async ;1;0;1;0
2;3;https://github.com/apache/dubbo/commit/0aebefec3d4653c5144e4e68e77049d7b1198b1d;modify consumer  <file_name> : param type from string to map ;1;0;1;1
2;2;https://github.com/apache/dubbo/commit/d8db928d0a080767fe7ad4a3398d17ec39ec9614;fix :dubbo.properties cannot work on <iden> ;0;1;1;1
2;3;https://github.com/apache/dubbo/commit/90a913433ff1f2588976fbc4163ba7e9cb58f143;merge dev-metadata from upstream and refactor zk store ;1;0;0;0
2;3;https://github.com/apache/dubbo/commit/1e6800bea49698c6d27b0ab05a1ffb15edff634b;seperate retry from  <file_name>  ;1;0;1;1
2;3;https://github.com/apache/dubbo/commit/d3469fde5038c71b7a69e44735e708c06bc720c2;delete class ;1;0;0;1
2;0;https://github.com/apache/dubbo/commit/336ffd1db4a65fb77285674821e86e7b9274e944;add unit test ;1;1;1;1
2;0;https://github.com/apache/dubbo/commit/6f86a8e71dc6925e35e7fcb0e6c18ca879b13494;add tests ;1;1;1;0
1;1;https://github.com/junit-team/junit4/commit/a268686d96bfbb328e02b363c3f0f72da54f9fc6;checkpoint ;0;0;0;0
1;0;https://github.com/junit-team/junit4/commit/c618504adee4bc91b3bd7e0ff06be6e1fa9d88cc;Cleaning up compile errors from reverting hamcrest change ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/d5af0e46c1cd912ef0932ce868517b1e8335531e; <file_name>  drastically simplified ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/9164fdee10603ebdb2b4a7d78ab00046fa3ad37f;Hamcrest <version> documented in release notes ;1;1;0;1
1;3;https://github.com/junit-team/junit4/commit/3bcf273c37bc31e1f13986b02977cadbcd2b5a76;Removing more TODOs  <enter> ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/4d6f0702dae590809b808230f027a60aa0a4a345;Added parallel tests to  <file_name>  ;1;0;1;0
1;0;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter> ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/9f1840115193b7d1bc4bc0b2715d762d317689dd;Ignore test for gump (need better long-term solution) ;1;0;0;1
1;2;https://github.com/junit-team/junit4/commit/fdc9cd5ea91f5ae1d7e5991abadd1b3f989626f7;Incorporated <iden>'s patch for  <file_name> <enter> ;0;1;1;1
1;1;https://github.com/junit-team/junit4/commit/4eec09ae1d6eb5cecfa82e222f0e7d085e96f0ba;merged ;0;0;0;0
1;3;https://github.com/junit-team/junit4/commit/44e2ed65cd904fc03aecd3b0763856009294bdec;Finishing the work of  <file_name> <enter> ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/3e7f1f74fff77f46d292e6b7828c020d67b148ae;Added note of fixed bug ;1;1;1;0
1;0;https://github.com/junit-team/junit4/commit/503a3b0d79d395ae5c05fee40cd4de2b927b7808;We're <version> now  <enter> ;1;1;0;1
1;2;https://github.com/junit-team/junit4/commit/f9168cb066a53dc63f7346f6bb3d25a46d0ccbed;Fix javadoc on  <file_name>  ;0;1;1;1
1;0;https://github.com/junit-team/junit4/commit/f3c211455b9e09be36e4bf7ccc499fbdd35a527a;Finished release notes, I think ;1;1;1;0
1;0;https://github.com/junit-team/junit4/commit/46036e7146f9dd0ca44baaec490692b967edd0ce;javadoc'ed, and with better names ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/ce810b763e5021629248702993f226e3bf969db8;Multiple categories on tests,  <file_name>  inheritance, production classes in production package. ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/758ec7fdc2ea8db0c3cb57b83c2a1a069ee214b6;Removed unused import ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/9eab1418bf073556414f8654a8b66d65d784ed71;Multiple categories on tests,  <file_name>  inheritance, production classes in production package. ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/1bbab715de4c64943948ecc3739c8d5569378672;CategoriesMark2 reuse code properly from  <file_name>  ;1;0;1;1
1;1;https://github.com/junit-team/junit4/commit/d2da6a55bca4582c9a469f568df472a00e90ddf4;merged ;0;0;0;0
1;1;https://github.com/junit-team/junit4/commit/99a84a542f2ac532a8425fa0a77884902b1c01b0; <file_name> ,  <file_name>  ;0;0;1;1
1;3;https://github.com/junit-team/junit4/commit/734ab5187c068599352e5fdc7374c1334d484fef; <file_name>  takes <iden> target  <enter> ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/409a8e06c9f2ec5aa0d9db8a3d413f394c290f6d;Fixing  <file_name> ->Rule name changes ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/b33b4b090c224c14415d0ffb68a078a097aeaf71; <method_name>  to replace <iden>( <file_name> ) ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/8e313a1e58a56694c0441b2fa60974fa8e1bfe31; <file_name>  takes <iden> target ;1;0;1;1
1;2;https://github.com/junit-team/junit4/commit/4b549360e08dac944ee34b7c7bf1a95b41f72f35; <file_name>  isn't public ;0;1;0;1
1;0;https://github.com/junit-team/junit4/commit/870289f3272917f312de6902b8b6bdc43552d4b7;Simplify <iden> implementation for backward compatibility ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/2f9b53dbecad010dbb7e7cfff3a11476b7d2208a;Simplify  <file_name>  implementations ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/356a069f8cbbad2a368fdbc6ceee4e94200e7140;Getting there with  <file_name> , but checking in before everything works, to demo squeezing <enter> ;1;0;0;1
1;0;https://github.com/junit-team/junit4/commit/561fb840af9d00abab5449f704a77fd6a7f2509d;removed spaces before period in comment ;1;1;1;1
1;2;https://github.com/junit-team/junit4/commit/3a5772dab5ce8f3b2879a19009357d425e84400e; <file_name>  does not need to be abstract.  <enter> Fixes <issue_link> . ;0;1;0;1
1;0;https://github.com/junit-team/junit4/commit/f851c3ee43e1966903ff66ecda3fa7f66c2d2ecb;test: no inline comment, comment space ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761;no #<iden>, no inline comment, added space in comment ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/298cc4459cf76298f4b790a903fbdb6e6d20887d;small optimization if-else ;1;0;1;0
1;1;https://github.com/junit-team/junit4/commit/59f3fa6ea11433ffd914e6c2032cdad0036f435e;removed  <file_name> , updated  <file_name>  and  <file_name>  ;0;0;1;1
1;0;https://github.com/junit-team/junit4/commit/0fdec440b59be32e16a084a2ff6fd7a596da2c8f;Prepare for <iden> release ;1;1;0;0
1;0;https://github.com/junit-team/junit4/commit/96e051b21a8f277c03158c3db32e1b4e4b0389c2;getNanos() is a single thread confinement. Volatiles not needed! ;1;1;0;1
1;2;https://github.com/junit-team/junit4/commit/b28fe09d1a54955bed2e4db5352c14fae195a418;fixes for <pr_link> and <issue_link> ;0;1;0;1
1;3;https://github.com/junit-team/junit4/commit/c4e3854ae71d7dd8b624a977712bee3e29d5bcdd;Added #finished(long nanos, <iden> description) ;1;0;1;0
1;3;https://github.com/junit-team/junit4/commit/d24e5d821964508246b9670a08affab50e3ca87c;same as ANT => excluded internal packages ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/0a2601045f101930d0ca7f31c53b416fafbbe7a7;fixed Javadoc 'its'  <enter> micros -> toMicros, millis -> toMillis, seconds -> <iden> fixed Javadoc 3 lines to tab <iden> -> <iden> -> <iden> enum <iden> - > PASSED equalTo -> is(equalTo) ;1;1;0;0
1;0;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Improved <iden>:  <file_name>  fails few times ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/41e5c7ed5f82b5a588828584c3ac765b40a76cea;improved implementation using <iden> ;1;0;1;0
1;2;https://github.com/junit-team/junit4/commit/3cd86b7018f2c57f10d671d007d08caa74463c09;Unnecessary array in varargs in AnnotatedBuildrer: Constructor#newInstance(Object ... initargs) ;0;1;0;1
1;2;https://github.com/junit-team/junit4/commit/09ab7decf0c8d3ce8ed8c165465f68e7ebe7af51;Wrong href link for Java <iden> in <iden> Javadoc ;0;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/05e6af23cf2e60d5c61388fbb954bd56f00b9f94;Prepend without replacing in  <file_name> <enter> It was incorrect to simply replace existing instances because you can't tell from the instance which media types and java types it supports. This fix just prepends the custom converters so they get higher priority. <enter>  Fixes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/123ffd736c0a435f24f8d9c647e5d384de8cab4a;Exclude @ManagedResources from <iden> MBeans  <enter> If an <iden> is already <iden> then it doesn't need an additional (probably wrong) MBEan registration based on the invoke() method. ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/09200361defde95ec48bd9169ab5db7590c9440b;Align expectations of various <iden> configurations  <enter> They all want to create an <iden> and when that happens user sees no MBeans, or sometimes just one set (<iden> Core, <iden> or <iden>). To harmonise them we create a  @bean  of type <iden> and link to it in the other autoconfigs <enter>  Fixes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/b0579c1cf38aa6815ee180a2e61640cfbc2447d2;Ensure JPA vendor properties are period separated  <enter> If you bind to <iden>> you get a nested <iden> instead of period-separated keys. This change just makes  <file_name>  expose a <iden>> so the keys are sane. <enter>  Fixes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/2b616fb7d94c8ec08ff8d750126d6470649fae72;Extract logic for duplicate file removal so it can be shared  <enter> .. between <iden> and Gradle plugins. Also fixed bug in recursive scanning logic. <enter> Really  fixes <issue_link> ;1;1;1;1
5;3;https://github.com/spring-projects/spring-boot/commit/41b4041c781225d4dc178cfedfc8d24c3092cb6f;Add <iden> to run task in sample ;1;0;1;0
5;0;https://github.com/spring-projects/spring-boot/commit/3d437711363ade1717a7e11b7b781d240bad4983;Register an <iden> in security autoconfig  <enter> This is quite a big step, but I think it helps a lot. Since <iden> always creates an <iden> if it doesn't find one already registered, it makes sense to also make it into a  @bean . <iden> does not register its <iden> by default though, so we have to do that for it if the user has created one with an  <iden>  <iden>, but not registered it as a  @bean . <enter> Having the  @bean  (marked  @primary  to prevent issues with  <iden> ) makes it easier to reason about what <iden> has done for you, and easier to default in simple use cases to the boot-created <iden>. For example, if I want an OAuth2 Authorization Server with password grant, it makes total sense for the <iden> for users to be the same as the  @primary  one. Now it is easy to set that up (just  @autowire  it). ;1;1;1;1
5;2;https://github.com/spring-projects/spring-boot/commit/6a10df09333c214dcaa984ff53e9f95c1c49cc58;Fix freeMarker->freemarker ;0;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/4d172ca7429bfc15692ce7f1247beeb355faa924;Remove duplicate resources from classpath  <enter> We had been making a special case for logback.xml anyway, so extending that to simply deleting recursively all of src/main/resources (or equivalent) from target/classes (or equivalent) seems like it's perfectly justifiable. <enter>  Fixes <issue_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/f9094143d72a99bb52ad6414568ee2c93611115c;Remove undefined <iden> appender from basic log4j config  <enter> Fixes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/b2b487ee5f5769137c7ba6372df01b7cd0908ad5;Add <iden> for <iden>  <enter> <iden> is exposed via server.servletPath. <enter>  Fixes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/c709423ab8e26f10f6734ad645e4996ebb2d7e4e;Typos in Javadocs ;1;1;1;1
5;3;https://github.com/spring-projects/spring-boot/commit/089233e47295c23cd7c7f2c56f50a4fdedab682a;Add  <file_name> <enter> [#48055575] [bs-31] Add hooks for failed application context startup ;1;0;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/5e9b8c3340d25fbf0e7d64b306ae7b3557188b9a;Add missing depdendency ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/84a213f774845e3ab50803dfb00e2e0449b02952;Add README to cli ;1;1;1;1
5;2;https://github.com/spring-projects/spring-boot/commit/9bb6e0f497d8760e31607fb0c199c3bb5679a3b4;Fix test ;0;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/c25736d84f92e6d9158927b63e690cb5f2bae65e;Add test for nested properties ;1;1;1;1
1;1;https://github.com/junit-team/junit4/commit/0807a8cd01b6d63d54f9a3580540fa35b7fb292e;Kent & Erich patch swallowing in Merlin;0;0;1;0
1;0;https://github.com/junit-team/junit4/commit/d9c81356e3a2fbb165c71b32d63d0cc39a1bd861;Preparing for <version> ;1;1;0;1
1;3;https://github.com/junit-team/junit4/commit/85578d48f6459a05665329faa9b52a861e9142cb;Now sorting tests globally ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/d6662fcc06ec7b07c696eb703c47d3731e4e11c7;Oops, checked in some scaffolding and temporary changes ;1;0;1;0
1;2;https://github.com/junit-team/junit4/commit/df48b66e73c740acb15f065eb7a4bad433930891;AllTests passes, but Eclipse doesn't cal  <file_name> , so first attempt at dogfooding failed. ;0;1;1;1
1;1;https://github.com/junit-team/junit4/commit/cec4a6baf600b8dee3d1318c242a67b56874288a;*** empty log message *** ;0;0;1;0
1;0;https://github.com/junit-team/junit4/commit/eb2750d861ac1ecf2dbd0425e457fe833468a169;Added <iden>'s test for running subclasses of <iden> ;1;1;1;0
1;0;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Brought in old  <file_name>  for compatibility. Renamed new  <file_name>  to  <method_name>  ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/ef32d036d0ff96328f622942514ca73b5f69556d;Adding javadoc. Move  <file_name>  to experimental. ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/73015005c155a0a7efdfe9edef87a95bb6fcc2de;Tweaked  <file_name>  a bit. It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?). ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/6887479f1b64c5a18f5708ea6905bb59804a9a0f;Simplified  <method_name>  Factored out ignoring violated assumptions into its own <iden>. ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the  <file_name>  file that I reverted. <enter> -- Kent ;1;0;1;1
1;1;https://github.com/junit-team/junit4/commit/ba28bf0f0384ba8b2fc377ef612545f411a56ec4;[ 609972 ] '...' in  <file_name>  ;0;0;1;1
1;2;https://github.com/junit-team/junit4/commit/ece77fa477a6d322bb5b37c7e2367f4c4dfbf9f3;[ 774304 ] Fix for JUnit <version> does not compile with JDK <version> ;0;1;1;1
1;0;https://github.com/junit-team/junit4/commit/f41f48d8f0a71620b878617e5fffb4b48c872978;Reorganized the  <file_name> , which had grown unwieldy. ;1;1;1;0
1;2;https://github.com/junit-team/junit4/commit/815f7e7966f2d09382273fe34cf40452c94eb47b;Fixed small comments ;0;1;1;0
1;0;https://github.com/junit-team/junit4/commit/69a8dad63d43eb1071c5823f345f290edd5a3050;Deleted unnecessary  <file_name>  file. ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1;Enhanced missing test.jar error message ;1;1;1;1
2;3;https://github.com/apache/dubbo/commit/0b175dce80364142eabd40c406540abe2d914034;move examples  <enter> <url> ;1;0;1;0
2;0;https://github.com/apache/dubbo/commit/67fb63d6ca428e4c08934f52f867a3c49edde51a;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/034b8fa34a86a0b16559730aa3aade4f84cfdf3a;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/d99396ba9a61de1f110d11a9c7a0e336c204e590;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/a1eb950bade65c0942ce44c7834778c017e93ccd;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/d2e1488042d23e9c2f0113fed5d1ed761a26efc7;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/48cb8e41a76b49b184f2b97e61b42eb109a16229;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/cd6ab49daacdac87f9836becfed3f0197f24cabe;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/9157beac5da52530fc6336e419bf02d57e9cce6c;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/d1f1d8a70c236497aedf26e29e25c5389c2d6052;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/8ccb49ff374ca228eca59d0e6895ff9b6d896b4f;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/d7ceedc45b119b3341c0c313339b686a5d72ff9c;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/b79c4c0241accf5c5610d2fecf5c7fbc0cefb832;refactor package  <enter> <url> ;1;1;0;1
2;0;https://github.com/apache/dubbo/commit/de0546bc47026d5b431cb2f744431a88664426be;refactor package  <enter> <url> ;1;1;0;1
2;1;https://github.com/apache/dubbo/commit/103e0264b4e246cc74f05a99f8d293e970798694; <file_name> <enter> <url> ;0;0;1;1
2;1;https://github.com/apache/dubbo/commit/1352d4688d17c003434a5200db8cfd9693d61a41;Modify  <file_name> <enter> <url> ;0;0;1;1
2;1;https://github.com/apache/dubbo/commit/0234dd23a95adb5dc90f5eb0f38f6c15c1473f07;Modify  <file_name> <enter> <url> ;0;0;1;1
2;1;https://github.com/apache/dubbo/commit/10052d468760f2f952064289719286d3ba608693;Add <version>  <enter> < <file_name> > ;0;0;1;1
1;0;https://github.com/junit-team/junit4/commit/435d41f0d45cfdbc1a38e1ad4eb1d5300da533f9;Use Google's <iden> mirror  <enter> We are using <iden> <version> which by default uses HTTP instead of HTTPS for resolving artifacts from <iden>. <iden> recently discontinued HTTP support. Therefore the build on Travis started failing. By using an HTTPS mirror of <iden> the build on Travis will work again. <enter> I chose Google's mirror because Travis uses this mirror by default, too. I did not upgrade to a new version of <iden> because there is no newer version with Java 5 support and it should be possible to build JUnit 4 with Java 5 so that we can easily ensure that it works with Java 5. ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/467c3f8efe1a87e3029df282e4df60ad98bc4142;Deprecate  <method_name> <enter> The method <iden> is used for writing assertions with Hamcrest. Hamcrest is an independent assertion library and contains an own <iden> method in the class 'org.hamcrest.MatcherAssert'. It is available both in the old Hamcrest <version> release and in the current Hamcrest <version>. Therefore the JUnit team recommends to use Hamcrest's own <iden> directly. ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/d3d7a8b1389e53055d4de9de3aa319053b4a5524;Identify reflection package jdk.internal.reflect  <enter> JDK 9 uses classes from the package jdk.internal.reflect instead of sun.reflect. ;1;1;0;0
1;0;https://github.com/junit-team/junit4/commit/3d7de190844d92de87ca197cfd1fce74ae432f0f;Add test for handling <iden>  <enter> The code was changed by commit  <otherCommit_link>  but unfortunately the test was not part of the commit. The test is based on Philip Graf's test in pull request  <pr_link> . <enter> <iden>-authored-by: Philip Graf <git@acanda.ch> ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/d2b75f93d21d2584efab1129aacd1f3020c37fca;Build with <iden> <version> (using <iden>)  <enter> This makes the build independent from the <iden> version that is installed on the build machine. E.g. Travis has <iden> <version> installed that does not support <iden> 6 anymore. <enter> <iden> version <version> is used because all newer version don't support <iden> <version>. ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/4411c102d489c2272d7e38606e912a54be4defa8;Restore folder `javadoc/latest` for Javadoc.  <enter> This folder has been used for many years. There are links to Javadoc at that folder (e.g.  <url>#2935935  ). Restoring the folder `javadoc/latest` will hopefully restore the Javadoc pages in Google Search, too. ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/1ef449139923a22333f262dc8c75fa057903040c;Increase running time of statement. Fixes <issue_link> .  <enter> The time between starting the statement and calling the future is arbitrary. Now the execution time of the statement is very very long. This ensures that the statement is not already finished when the future is called. ;1;1;0;1
1;3;https://github.com/junit-team/junit4/commit/a538d25ae50887dc9395f2f59ad5040752c0ec4f;Apply code review. ;1;0;0;1
1;0;https://github.com/junit-team/junit4/commit/bfd54d62251a67c6709be3ec4f02a31a02ac5a45;deleted duplicate  <file_name>  ;1;1;1;1
1;2;https://github.com/junit-team/junit4/commit/bcf4785a8ae0ad21ffefd80dcfbb360621d98806;fixed issue <issue_link> (wrong JavaDoc of  <file_name> ) ;0;1;0;1
1;3;https://github.com/junit-team/junit4/commit/db8c72be9df8e7d605600cc5f370dffa35112362;applied code review ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/4e482e74f19f2619f940da57e2d7a0f1f70afe17;added Javadoc for  <file_name>  ;1;0;1;0
1;0;https://github.com/junit-team/junit4/commit/1360f9b696f2fb1bc32b16b070ffb3363a88864f;Update Maven GPG plugin from <version> to <version>.  <enter> Just to keep up-to-date. Release notes:  <url> ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/3e08f69912d69189e895c279b1bece0c7c0840f4;Create a class  <method_name> <enter> This class keeps the data together that are needed for creating a runner for a single data set of a  <file_name>  test. This makes it also clear, that the computation of the name is not the responsibility of the runner but of the Parameterized class. ;1;1;1;1
1;0;https://github.com/junit-team/junit4/commit/0c114780df6a4f096493730dd004bccd44b13e15;Throw exception with helpful message if annotated field is not public (fixes issue  <issue_link> ). ;1;1;0;0
1;0;https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Move  <file_name>  to package org.junit.runners.model.  <enter> It is common to add tests to the same package as the class under test. ;1;1;1;1
1;0;https://github.com/junit-team/junit4/commit/73c15ac3097078d2de1478dfecf4317a616346a3;Fixes <issue_link> : replaced @rule by <iden> ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/bb13b318cd79a68470e93c79635090c7bb565475;Revert changes of <otherCommit_link> . Fixes <issue_link> .  <enter> Still  fixes <issue_link> , but the original fix was superfluous. Added documentation about handling assumes and asserts in conjunction with the  <file_name>  rule. ;1;1;1;1
1;0;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Delete  <file_name>  files, because we're using Git now. ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/31c422f63b1b6b930ad4df7a2372a2576cc12094;Rewrite JavaDoc of  <method_name> <enter> Remove internal details of the created filter and describe its behaviour instead. ;1;0;0;0
1;0;https://github.com/junit-team/junit4/commit/6fe93c1a2717ce06b252d8a45d7ca020d3dc3fb3;Deleted dead  <file_name>  link.  <enter> Fix <issue_link> . ;1;1;1;1
1;2;https://github.com/junit-team/junit4/commit/6384edfffe7f8a2850d2bcde9a16a8e780734ebe;fail when <iden> expected but not thrown  <enter> When a user expected the production code to throw an <iden> by using  <file_name>  (together with the #<iden> option) but the code under test didn't do so the test was not failing. This was because the  <file_name>  rule caught its own <iden> issued to signal that the expected exception was not thrown. ;0;1;0;1
4;0;https://github.com/square/okhttp/commit/2d73da131dfa77de81ff8a54831c7385a0ce2d72;fix <issue_link> : PROPFIND request should not redirect to GET request ;1;1;1;1
1;2;https://github.com/junit-team/junit4/commit/7924760d2d64f5f7651e9e57d1ca01e1bcce74e0;Following feedback from dsaff ;0;1;1;0
1;0;https://github.com/junit-team/junit4/commit/9a82d0027247d7be667966766b01d4a24e4b834f;fix for <issue_link> Master now builds on windows. ;1;1;1;1
2;0;https://github.com/apache/dubbo/commit/5f19335477a9ea4eb0af0dd0bdbe068b4e309edd;typo for  <file_name>  ( <pr_link> ) ;1;1;1;1
2;0;https://github.com/apache/dubbo/commit/bd6e5f101ba5ddaa6bd4f153d694bf7dcf0c19d0;Class comment error ( <pr_link> ) ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Refactor  <file_name>  by using <iden>  <enter> Cont.  <pr_link>  <enter> We can use <iden> instead of overriding <iden> abstract class. ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/0137eb9dbad165caea7189c5c3e09382563ef8bd;Remove unnecessary use of grouping parentheses  <enter> Let's remove warnings found by errorprone. <enter> - attempt  <enter> - isEaualTo  ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/a5dc3106c54ae0aecd9237ffd942924e61ad5c0f;Do not allow remote peer to arbitrarily size the <iden> decoder dynamic table. ;1;0;1;0
4;3;https://github.com/square/okhttp/commit/fc238a225d6da5b8d6e8fcb580b9d66021953fd7;Handle <iden> in  <file_name>  ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/93bb08c5c6fa7e44c3525cd0bccd0bd2a436251d;reformat with two-space indent ;1;1;0;0
3;0;https://github.com/square/retrofit/commit/184578c24c4d4acea14b32c6031b67e5dd30ae50;fixes and refactoring for http multipart post streaming ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/ce0195c3d81d32bc2fd4d7a0c15aa78aaaa47605;Fixes <issue_link> : Fix <version> release notes, make sure markdown errors halt  <file_name>  ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/5ded3d3231891402e07a208941d263aaf3379134;Merging kcooney-issue227 to master ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/84c4caaeb54249eed291274914ef6391622e07e3;Set master version to <version> in  <file_name>  ;1;0;0;1
1;0;https://github.com/junit-team/junit4/commit/cc617b399f369a0254edc714beb3551905fe799f;Updated version to <version> ;1;1;1;1
