;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
3716;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Drop unused dependencies;unused;https://github.com/square/okhttp/commit/59b1c1dc5290b9f96ebeefb7ea2369d58042fed3;Similar;0.5563527941703796
3717;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.5329498052597046
3718;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;https://github.com/square/okhttp/commit/92e64f0279f1ce10ddd280fe048a92f6a959203d;Similar;0.5529406070709229
3719;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;This change logs the exception but prevent it from propagating out of the top of the call stack.;This decreases overall flakiness.;https://github.com/square/okhttp/commit/7a3bb19ea44f6771a20d3f5c323cc8bd15d73a56;Similar;0.5336455702781677
3720;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.6400030255317688
3721;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Improve some Markdown;improve;https://github.com/square/okhttp/commit/69cabb714e2a9972a69be991e660bae99b356824;Similar;0.5259495377540588
3722;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;fix <issue_link> : PROPFIND request should not redirect to GET request;PROPFIND request should not redirect to GET request;https://github.com/square/okhttp/commit/2d73da131dfa77de81ff8a54831c7385a0ce2d72;Similar;0.7413880825042725
3723;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Remove unnecessary use of grouping parentheses  ;Lets remove warnings found by errorprone.;https://github.com/square/okhttp/commit/0137eb9dbad165caea7189c5c3e09382563ef8bd;Similar;0.6073181629180908
3724;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;https://github.com/square/okhttp/commit/8e996aadc5d7839f249399abac657e3c9df1dc4a;Similar;0.5474798083305359
3725;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Kill <file_name> in the process  ;Teach <file_name> <iden>;https://github.com/square/okhttp/commit/00a50d1919549b51d941aeb893b2a5ed465aa472;Similar;0.5989231467247009
3726;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Dont use <iden> APIs not in Gingerbread;APIs not in Gingerbread;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;Similar;0.5383126139640808
3727;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538;Similar;0.6236808896064758
3728;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);https://github.com/square/okhttp/commit/b9580d68e9bc34eef397e9bc7f13091f1e3f1528;Similar;0.5402396321296692
3729;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4;Similar;0.5721136331558228
3730;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Similar;0.7615112662315369
3731;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Fix <iden> which was being computed incorrectly;<enter> We were only returning true once we were already in a tunnel. This was bogus. In theory a <iden> tunnel sending extra data could be corrupted due to this bug.;https://github.com/square/okhttp/commit/5aa2456a145883f6688c6ee325635ed0c6339076;Similar;0.5737104415893555
3732;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Similar;0.7952004671096802
3733;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Similar;0.559111475944519
3734;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Add convenience overload for <iden>-backed <method_name>;convenience;https://github.com/square/okhttp/commit/35d0922f46c95bd73b1d070b6963cf3512167854;Similar;0.5312348008155823
3735;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Drop unused dependencies;unused;https://github.com/square/okhttp/commit/59b1c1dc5290b9f96ebeefb7ea2369d58042fed3;Similar;0.7351973652839661
3736;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.6022263765335083
3737;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;https://github.com/square/okhttp/commit/43f93d014c6cf42847ba88fe67dc2d7237bbfb4b;Similar;0.6147624254226685
3738;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;https://github.com/square/okhttp/commit/92e64f0279f1ce10ddd280fe048a92f6a959203d;Similar;0.5708875060081482
3739;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;https://github.com/square/okhttp/commit/426c11de7b411bd47e9ef5ba3ce08d8589a8a88c;Similar;0.5100281238555908
3740;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.6835718750953674
3741;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Document <file_name> throwing modes;To include the <pr_link> information;https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51;Similar;0.5483419895172119
3742;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Similar;0.5899372100830078
3743;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.5918630957603455
3744;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.5043634176254272
3745;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Fail HTTP/2 connections if the pong is not received;This removes the abstraction from our http2 package;https://github.com/square/okhttp/commit/af6198a1e992b55ff4d16dcaeeacbb4e90e29c8a;Similar;0.634791374206543
3746;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.6097943782806396
3747;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b;Similar;0.5187255144119263
3748;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Improve some Markdown;improve;https://github.com/square/okhttp/commit/69cabb714e2a9972a69be991e660bae99b356824;Similar;0.5411151647567749
3749;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;fix <issue_link> : PROPFIND request should not redirect to GET request;PROPFIND request should not redirect to GET request;https://github.com/square/okhttp/commit/2d73da131dfa77de81ff8a54831c7385a0ce2d72;Similar;0.5650634765625
3750;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.5442069172859192
3751;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Remove unnecessary use of grouping parentheses  ;Lets remove warnings found by errorprone.;https://github.com/square/okhttp/commit/0137eb9dbad165caea7189c5c3e09382563ef8bd;Similar;0.6970797777175903
3752;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;load through bootstrap;-;https://github.com/square/okhttp/commit/512f3528daf902fb74ad0e128420763cb91bdd35;Similar;0.5790815949440002
3753;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;https://github.com/square/okhttp/commit/8e996aadc5d7839f249399abac657e3c9df1dc4a;Similar;0.6129457354545593
3754;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Similar;0.5855472087860107
3755;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Similar;0.5281899571418762
3756;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;https://github.com/square/okhttp/commit/6ed0f2c2cbf5872684bcc50a883fb6d5d0ac207f;Similar;0.5459585785865784
3757;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4;Similar;0.5362575054168701
3758;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0;Similar;0.6317799091339111
3759;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Add error-prone compiler and fix its found issues;error-prone, its found issues;https://github.com/square/okhttp/commit/1c2c57b1a9e037d81aeac3ad5088db9ec4358fb1;Similar;0.5197029709815979
3760;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Similar;0.5336960554122925
3761;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Add convenience overload for <iden>-backed <method_name>;convenience;https://github.com/square/okhttp/commit/35d0922f46c95bd73b1d070b6963cf3512167854;Similar;0.6569002270698547
3762;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.5114874839782715
3763;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;add @override for subclass override method;subclass override method;https://github.com/square/okhttp/commit/a7603602ca8b58c5a32117f03189d6d6a7c8e7be;Similar;0.5885583162307739
3764;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;This change logs the exception but prevent it from propagating out of the top of the call stack.;This decreases overall flakiness.;https://github.com/square/okhttp/commit/7a3bb19ea44f6771a20d3f5c323cc8bd15d73a56;Similar;0.5085641145706177
3765;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;https://github.com/square/okhttp/commit/426c11de7b411bd47e9ef5ba3ce08d8589a8a88c;Similar;0.6078590154647827
3766;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.5599669814109802
3767;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.5915900468826294
3768;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.5522704124450684
3769;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b;Similar;0.55592942237854
3770;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Add wildcard hostnames support in <file_name>;support;https://github.com/square/okhttp/commit/28434ce17d1b0bfb7f398d047e825f0f76b6e403;Similar;0.5581090450286865
3771;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;https://github.com/square/okhttp/commit/37c01895cca5ec2bec26a3d381611f0938acd6d0;Fix correctness of WebSocketReader reserved flags test;reserved flags;https://github.com/square/okhttp/commit/eae6f32101a5be6bf20621b7765791d32cb70f09;Similar;0.5161791443824768
3772;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;https://github.com/square/okhttp/commit/5f87fc19ab269a929b61c088a806a674644caa6a;Similar;0.6255085468292236
3773;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Make  <file_name> less flaky;I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran;https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538;Similar;0.5039721131324768
3774;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;https://github.com/square/okhttp/commit/6ed0f2c2cbf5872684bcc50a883fb6d5d0ac207f;Similar;0.683007001876831
3775;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);https://github.com/square/okhttp/commit/b9580d68e9bc34eef397e9bc7f13091f1e3f1528;Similar;0.5368999242782593
3776;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4;Similar;0.6722781658172607
3777;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0;Similar;0.590289831161499
3778;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Fix <iden> which was being computed incorrectly;<enter> We were only returning true once we were already in a tunnel. This was bogus. In theory a <iden> tunnel sending extra data could be corrupted due to this bug.;https://github.com/square/okhttp/commit/5aa2456a145883f6688c6ee325635ed0c6339076;Similar;0.6329200267791748
3779;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Add error-prone compiler and fix its found issues;error-prone, its found issues;https://github.com/square/okhttp/commit/1c2c57b1a9e037d81aeac3ad5088db9ec4358fb1;Similar;0.8196260333061218
3780;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Similar;0.5478987693786621
3781;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;https://github.com/square/okhttp/commit/cabd391637d9fa4fdeb7238c844b0c528722fe1b;Similar;0.5418822765350342
3782;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Add convenience overload for <iden>-backed <method_name>;convenience;https://github.com/square/okhttp/commit/35d0922f46c95bd73b1d070b6963cf3512167854;Similar;0.6957904696464539
3783;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Update website to the latest design  ;latest design;https://github.com/square/okhttp/commit/0ff5ce5a6dd22b24c0c080e6fe8b734ec0859418;Similar;0.7229235172271729
3784;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Transfer to/from <iden> directly from <iden>  ;<pr_link>;https://github.com/square/okhttp/commit/0a4896a296c113c5fe0e82f0f052e615b95527bf;Similar;0.5373402237892151
3785;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;add @override for subclass override method;subclass override method;https://github.com/square/okhttp/commit/a7603602ca8b58c5a32117f03189d6d6a7c8e7be;Similar;0.6690902709960938
3786;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;https://github.com/square/okhttp/commit/43f93d014c6cf42847ba88fe67dc2d7237bbfb4b;Similar;0.7131030559539795
3787;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;https://github.com/square/okhttp/commit/92e64f0279f1ce10ddd280fe048a92f6a959203d;Similar;0.5767470002174377
3788;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;https://github.com/square/okhttp/commit/426c11de7b411bd47e9ef5ba3ce08d8589a8a88c;Similar;0.7498462796211243
3789;Fix checkstyle issues in new <iden> code;checkstyle issues;https://github.com/square/okhttp/commit/8f03548249d3292ab95fc5cf016b51133705e771;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Similar;0.642935037612915
